parameter,mean,sd,2.5%,25%,50%,75%,97.5%,Bulk_ESS,Tail_ESS,Rhat
"delta[Rangarajan, 2019: Kalman Filtering, 4]",-2.94862716259119,0.358767115682776,-3.65077585436006,-3.19591894821884,-2.94570524464653,-2.70291137705544,-2.23842070188396,3030.75459223249,5537.18699647146,1.00138323226243
"delta[Rangarajan, 2019: Kalman Filtering, 5]",-2.93590384054946,0.365817364634576,-3.65438807278328,-3.18037268018429,-2.9360825578969,-2.68975062037492,-2.21957432903963,3271.7781513687,5255.17904415429,1.00150231002836
"delta[Rangarajan, 2019: Ensemble, 1]",-2.83206337339465,0.360953807045455,-3.52921308265187,-3.0770908880633,-2.83155533839742,-2.59134461806122,-2.11861882419115,2552.54976169941,4721.42224093299,1.00140329662016
"delta[Rangarajan, 2019: Ensemble, 2]",-2.8262609877683,0.367411677970436,-3.53838995515502,-3.07536877851565,-2.82616445620463,-2.58030904740755,-2.10052559293025,2689.4595973132,4992.84541997617,1.00158823920966
"delta[Rangarajan, 2019: Ensemble, 3]",-2.81447776397154,0.36484029461073,-3.53213839868512,-3.05813302424528,-2.81504759845343,-2.57006709229543,-2.10075402693591,2546.85937329934,4260.43025676271,1.00136883130816
"delta[Rangarajan, 2019: Ensemble, 4]",-2.80905973880698,0.372317579583406,-3.52831777290861,-3.06203141070233,-2.80804291232408,-2.55430343436006,-2.09010924265642,2583.85203967456,4579.50620653325,1.0012829152813
"delta[Rangarajan, 2019: Ensemble, 5]",-2.79220443881446,0.374247704487096,-3.52587283862038,-3.03827780155272,-2.79842781741518,-2.5472629069108,-2.05616270533886,2826.69365731429,4536.43294554502,1.00106916917758
"delta[Rangarajan, 2019: GLM, 5]",-2.74979556078783,0.369044806821433,-3.48032527370233,-2.99776589253642,-2.7528404151524,-2.49390313293141,-2.03968884723109,2948.51159078672,5385.43446878515,1.00143886134471
"delta[Rangarajan, 2019: Hybrid, 5]",-2.68016723453553,0.365896049013486,-3.40041864204512,-2.92814965356973,-2.68055050338569,-2.43631971189584,-1.96636958144338,2559.94930657577,3785.69694566705,1.00099650265552
"delta[Shashvat, 2019: Ensemble]",-2.47521975980598,0.637641127336305,-3.71652505059177,-2.91293394660531,-2.47506729267243,-2.03930404271274,-1.22889292436824,838.153573801452,2441.6878472826,1.00650988912799
"delta[Shashvat, 2019: ANN]",-1.70388407879356,0.642920573346508,-2.96150787115181,-2.1386341971543,-1.71471123201279,-1.27337955442151,-0.421344353242028,814.648549572552,2126.39812637217,1.00592089814709
"delta[Shashvat, 2019: LR]",-1.70115551650307,0.6441434099565,-2.98475038859868,-2.13522144645907,-1.70783104656866,-1.26703478650183,-0.437671422303977,827.401553650076,2703.6990081082,1.00551806435478
"delta[Shashvat, 2019: SVM]",-1.67886229435172,0.647613037245482,-2.9470036103459,-2.11757486582585,-1.68669312428729,-1.23627116885567,-0.39499427787378,796.313160812988,2477.0118980521,1.00532748544007
"delta[Shashvat, 2019: ARIMA]",-1.86182951830372,0.639817899974076,-3.09837427907711,-2.29575152506613,-1.86808306482693,-1.43330253700718,-0.623985651135482,829.055026053402,2442.97475327584,1.00548289755519
"delta[Shashvat, 2023: Ensemble]",-2.62959525165355,0.641724277968735,-3.91049433647853,-3.05994076450309,-2.61751085091181,-2.1895689566922,-1.39845731988287,883.751950243314,2461.92836230612,1.00489401643992
"delta[Shashvat, 2023: ANN]",-1.58531000103262,0.652265027064435,-2.8719948389867,-2.02477027319529,-1.58121536738484,-1.1457920466558,-0.321335307652319,884.782738964927,2608.46158916778,1.00527102885071
"delta[Shashvat, 2023: LR]",-1.5848537919612,0.643358248992917,-2.85091153089052,-2.01126842171717,-1.58553205145499,-1.14994280140944,-0.329651155147825,834.484713858455,2462.33403356854,1.00514654630806
"delta[Shashvat, 2023: SVM]",-1.56134460285462,0.653173301355347,-2.84151219400735,-1.99965868788467,-1.56078678799782,-1.11867289679754,-0.285123533915343,865.821521491127,2762.80031376354,1.00494041305941
"delta[Tian, 2024: XGBoost]",-1.82473502248478,0.642140572048553,-3.08541421503879,-2.26104058053688,-1.82405806528686,-1.38197328522576,-0.596809823258059,825.223700610138,2505.29512303734,1.00533667976279
"delta[Tian, 2024: GBM]",-1.71327119552725,0.645333807726403,-2.98068174655634,-2.15725167858742,-1.71469501647567,-1.27357724321336,-0.443629855098663,833.426307712044,2437.03580605273,1.00487156179973
"delta[Tian, 2024: RF]",-1.75898236717058,0.640827071022069,-3.01243131381804,-2.19528507344229,-1.75476376828744,-1.3240553617893,-0.496147638739945,823.300835203942,2371.00180165129,1.00506226400026
"delta[Tian, 2024: DT]",-1.73594060283556,0.644617608988556,-2.97720248326796,-2.17044230738371,-1.73285878630763,-1.30636976348564,-0.468706176425752,819.568878885865,3075.1394935976,1.00454570661441
"delta[Tian, 2024: SVM]",-1.73993747011121,0.640402233384394,-2.99679442444654,-2.17697035191582,-1.74572335042241,-1.30791634689806,-0.488826594921446,805.133097156848,2532.55620361383,1.00495249056944
"delta[Tian, 2024: GLM]",-1.93958885415182,0.65291204920853,-3.21813630513511,-2.38520461293841,-1.93430044007269,-1.49908220960925,-0.636450611829745,968.623486599691,3238.07149308463,1.00516352513394
"delta[Tuan, 2024: SARIMAX, 1]",-1.83379934592355,0.657381797787307,-3.11708849293168,-2.28405685799172,-1.82410645399014,-1.38636465933072,-0.556152227092931,873.772656204594,2717.10517257509,1.00473619044172
"delta[Tuan, 2024: LSTM, 1]",-1.95157389787054,0.627246232980803,-3.20021721025997,-2.37531933298177,-1.93875644045037,-1.53370153396824,-0.72347483787157,786.913516445616,2395.7767147693,1.00518321258563
"delta[Tuan, 2024: LR, 1]",-1.8224410467993,0.629119884012781,-3.06877780282876,-2.25206597691872,-1.82142247580857,-1.39168003646324,-0.591622918032332,832.185126188806,2742.53726198984,1.005695346815
"delta[Tuan, 2024: SARIMAX, 2]",-1.79663505935658,0.655738355696889,-3.09632277318693,-2.23837364870565,-1.78963826824601,-1.34585524635598,-0.524439446818067,872.849339748337,2696.41011616575,1.00464561805866
"delta[Tuan, 2024: XGBoost, 1]",-1.78085560669826,0.638880482894846,-3.02802242975928,-2.2256477983474,-1.77428919743292,-1.3464540234711,-0.54497340279712,815.182413081262,2860.24628937196,1.00543466339711
"delta[Tuan, 2024: XGBoost, 2]",-1.76742652265094,0.631002636079822,-3.00481448453439,-2.18693790990177,-1.76651743962212,-1.34404443860972,-0.521085847883045,812.260536965805,2878.93238238316,1.00487048239274
"delta[Tuan, 2024: LR, 2]",-1.78431390026582,0.631358270746499,-3.00481567585379,-2.21832017318121,-1.78142483450277,-1.35008424307374,-0.570368912525728,825.873133185331,2413.83824961498,1.00540435554139
"delta[Tuan, 2024: LR, 3]",-1.7768725607238,0.635644105436181,-3.0093319577539,-2.20261135046666,-1.77580565702898,-1.34364979612747,-0.53455759418668,821.332055834514,2580.5821607188,1.00551829250248
"delta[Tuan, 2024: LR, 4]",-1.77097747792806,0.633620303897498,-3.00943859888277,-2.20090161802235,-1.75776616416442,-1.33869317490757,-0.524008389534798,802.391000721461,2774.43084763243,1.00511868316617
"delta[Tuan, 2024: LSTM, 2]",-1.88731421111774,0.635717908675021,-3.14470865057337,-2.32038483506158,-1.88366167425658,-1.45598129160373,-0.643557337054435,842.903553510464,2407.14186859183,1.00497785968743
"delta[Tuan, 2024: LSTM, 3]",-1.87014753437773,0.632338472232301,-3.09948255775505,-2.30131730634798,-1.86630588847651,-1.447083549318,-0.627338287530033,829.90666140326,2480.747694563,1.00565379703998
"delta[Weng, 2024: RF, 1]",-1.88952214330661,0.633554546234623,-3.16824110681553,-2.30912165594473,-1.8779397992621,-1.46279191150402,-0.680672655661992,821.63168966832,2635.63819482652,1.00392893412934
"delta[Weng, 2024: RF, 2]",-1.87677049637993,0.63712139917096,-3.12626944716102,-2.29996136068633,-1.86753570919648,-1.44351367259169,-0.650113693406888,814.619499645872,2370.63667009795,1.00407103980173
"delta[Weng, 2024: LSTM, 1]",-2.0190322561964,0.633794389070251,-3.26949542368901,-2.4366373657153,-2.00605072312884,-1.58732565355969,-0.797571003535268,819.724659522107,2618.89817877742,1.00467579365798
"delta[Weng, 2024: ARNN, 1]",-2.0883852817665,0.648424152662745,-3.39911350202895,-2.52107829745923,-2.07887819674439,-1.64385005906373,-0.851778700856922,838.502595426973,2191.94683020185,1.00424747428435
"delta[Weng, 2024: XGBoost, 1]",-1.85765918805256,0.633574645571384,-3.13754798003823,-2.27513059998919,-1.86306942011656,-1.41583659369157,-0.614357799341551,826.367522325865,2667.87569756894,1.0052043366017
"delta[Weng, 2024: LSTM, 2]",-1.98914448179618,0.636915620603037,-3.25474781227515,-2.40930995823401,-1.97820723516519,-1.55398260315323,-0.784075854365226,835.240402257508,2664.21553842718,1.00413408492971
"delta[Weng, 2024: ARNN, 2]",-1.97863997949541,0.658657899783976,-3.29725696020123,-2.41402944918646,-1.96576738272923,-1.53543114199885,-0.717193580550125,887.081814110137,2806.38050249325,1.00473373903792
"delta[Weng, 2024: ARIMA, 1]",-1.9279527559383,0.645195214569367,-3.2179526941258,-2.35910812373294,-1.92375619659445,-1.48232622501317,-0.67346684963314,862.450408642331,2193.1644881376,1.00388053999613
"delta[Weng, 2024: XGBoost, 2]",-1.71566730037609,0.642045311354875,-2.96380604264047,-2.1461641753252,-1.70900307558266,-1.28761411037975,-0.459143005307118,859.259802281012,2744.65899021946,1.00414774621957
"delta[Weng, 2024: ARIMA, 2]",-1.82939323431798,0.637408081939989,-3.0678449393604,-2.2642671573558,-1.82618944637055,-1.39164529787688,-0.61295207135111,805.598196046346,2161.36763856025,1.00454111315759
"delta[Xu, 2020: ANN, 1]",-2.6873311011539,0.593828735327906,-3.84848536258671,-3.08810051330441,-2.68334039091488,-2.27587250042343,-1.54406463080963,730.465742633129,2398.05632975856,1.00714892300716
"delta[Xu, 2020: GMM, 1]",-2.64327928158352,0.59738904748751,-3.83067779237522,-3.04289863178499,-2.63709227626351,-2.23345196529599,-1.48074222276443,737.024235509063,2525.62373752465,1.00593057975681
"delta[Xu, 2020: SVM, 1]",-2.56115889352993,0.598531022142546,-3.75853294172079,-2.97008238547977,-2.55457841108296,-2.14203983989977,-1.42550245763009,764.263134970681,2454.5192798597,1.00626152255645
"delta[Xu, 2020: ANN, 2]",-2.56144384264106,0.598451886375723,-3.72106337221365,-2.96489517824182,-2.56047967084331,-2.14958287457374,-1.39326708531034,723.013791194089,2406.77876036455,1.00711849760144
"delta[Xu, 2020: GBM, 1]",-2.48675627310914,0.602814501085383,-3.68877481596922,-2.88892101481695,-2.48261758463127,-2.07407258370702,-1.32772337339322,751.002167277302,2464.85975407433,1.00625157117035
"delta[Xu, 2020: SVM, 2]",-2.51496687493499,0.59801254792928,-3.70721430152309,-2.92246594519423,-2.51078023641878,-2.10342729723529,-1.37408557118509,730.560575604492,2108.32151924519,1.0064528942264
"delta[Xu, 2020: GMM, 2]",-2.50111815872592,0.6004176896225,-3.66955088495328,-2.90984938158767,-2.49911219451709,-2.08329783103529,-1.35761633812223,749.652574383982,2481.93555000452,1.00606116093908
"delta[Xu, 2020: LSTM, 1]",-2.54031586498408,0.601719714148133,-3.7107291473845,-2.95813799804456,-2.53148566424332,-2.13130252891777,-1.39654932566224,716.244150753059,2257.17152971825,1.00727425619816
"delta[Xu, 2020: LSTM, 2]",-2.50005012773243,0.599410938077138,-3.68412043977635,-2.91136946193871,-2.49438682448142,-2.08444995587212,-1.3665777688107,740.532315325891,2323.55459632701,1.00680593168539
"delta[Xu, 2020: LSTM, 3]",-2.40787697398943,0.610830844950708,-3.60842190006104,-2.82169033860628,-2.40611914765586,-1.9907456432421,-1.22822777408654,745.233621290945,2274.0860190109,1.00759794270504
"delta[Xu, 2020: LSTM, 4]",-2.36299688859942,0.612746887671722,-3.56905222703221,-2.78153495777884,-2.35159004669126,-1.93549353319964,-1.20991617871649,742.483579573604,2351.68473909951,1.00643273908817
"delta[Xu, 2020: LSTM, 5]",-2.31963659024228,0.611514215362189,-3.5015517776205,-2.73253076399375,-2.32202297315467,-1.90197102991469,-1.12185632618441,733.855716167792,2187.88962385563,1.00650911113366
"delta[Xu, 2020: GBM, 2]",-2.16013433026786,0.609714374590892,-3.35868375459741,-2.58007255369766,-2.15715698863134,-1.74180298696615,-0.98298622579901,775.499170621441,2556.94927596072,1.00645465997351
"delta[Xu, 2020: GMM, 3]",-2.18372075632479,0.610530740133831,-3.38665647686734,-2.59681580821698,-2.18278257229481,-1.76489733779176,-1.01890953994653,778.687821507194,2443.74204601572,1.00596120029167
"delta[Xu, 2020: LSTM, 6]",-2.27370285117603,0.611712210841097,-3.46483566006536,-2.68723856834451,-2.27103467814558,-1.84455611116365,-1.09872616573072,765.25360183543,2458.32105535013,1.00696634188725
"delta[Xu, 2020: LSTM, 7]",-2.26604538259073,0.610090731461267,-3.48886800155228,-2.67126801519316,-2.26246585468859,-1.84353752702724,-1.09856146314299,781.886177260045,2652.28804255072,1.00630606379119
"delta[Xu, 2020: GBM, 3]",-2.11629212830684,0.614788167721537,-3.3287006945265,-2.52353861876294,-2.11434709224291,-1.69753964747214,-0.916718625843312,759.924263748264,2623.6837834698,1.00635544542489
"delta[Xu, 2020: ANN, 3]",-2.16724214823953,0.610628900940891,-3.35615880698957,-2.57836488538009,-2.16366394152691,-1.75488772280677,-0.991522337473438,741.381247607387,2369.5195914764,1.00665419960147
"delta[Xu, 2020: GMM, 4]",-2.14191897218906,0.610894073574102,-3.36396979654016,-2.55628029150693,-2.13408020151174,-1.72090340987674,-0.963116227479865,778.985802464958,2532.51412143026,1.00617251161775
"delta[Xu, 2020: LSTM, 8]",-2.24329207944832,0.607783809833704,-3.42977413144936,-2.65328970420124,-2.24497253493789,-1.83385430400458,-1.05934657213528,743.17182515048,2236.28971474893,1.00681620693338
"delta[Xu, 2020: SVM, 3]",-2.13472292455429,0.606108890781167,-3.33521862352006,-2.54779892245689,-2.12960056511713,-1.71510302155417,-0.988674205523273,754.497370074519,2697.30572788324,1.00661523734778
"delta[Xu, 2020: SVM, 4]",-2.12653101268746,0.606548949412704,-3.33279441930924,-2.53199662206249,-2.13244637434802,-1.71236054240589,-0.94900976921906,736.029012492922,2234.93278236817,1.00670314564375
"delta[Xu, 2020: GMM, 5]",-2.12300397132124,0.615941226146826,-3.32623671924898,-2.5327989280289,-2.11499559349333,-1.70416788894852,-0.9528421843634,757.891099783524,2377.9926181641,1.00678041327507
"delta[Xu, 2020: GBM, 4]",-2.06488175736785,0.619883767014431,-3.28372604434216,-2.4857058615862,-2.05749054130488,-1.64351507082397,-0.883629384892156,784.441999763989,2641.60424064608,1.00611295053625
"delta[Xu, 2020: GMM, 6]",-2.1107975982305,0.612919220411435,-3.32255575600924,-2.52437799222439,-2.10017448918353,-1.68629738773136,-0.944963166854811,796.567286345489,2489.3021696119,1.0063476940596
"delta[Xu, 2020: LSTM, 9]",-2.21302181574881,0.610955427255933,-3.41033962833101,-2.62104709184069,-2.21147314865442,-1.79104801202338,-1.04933340578247,760.319562238065,2818.75110852685,1.00650868919519
"delta[Xu, 2020: ANN, 4]",-2.11228772270632,0.610788145709981,-3.31678355642957,-2.52121095274364,-2.1052123049581,-1.69694594423201,-0.940119440229017,746.718704615009,2694.00640302346,1.00671927206733
"delta[Xu, 2020: GBM, 5]",-2.04197052358492,0.615176476519549,-3.26183868815667,-2.45119021473962,-2.03672181251443,-1.6236475451797,-0.859691418975965,780.455606816559,2608.95134310742,1.00638532916078
"delta[Xu, 2020: LSTM, 10]",-2.19811857220598,0.609216435218617,-3.40100736829725,-2.61659937508789,-2.20226348422645,-1.77817176696606,-1.01810489029008,757.391511435292,2682.55222890059,1.00643642618268
"delta[Xu, 2020: SVM, 5]",-2.08893831282348,0.618517511613932,-3.29777666226801,-2.51371706119754,-2.08256369711104,-1.65980175002434,-0.90522821140057,788.352682664504,2360.47995928567,1.00673083673592
"delta[Xu, 2020: ANN, 5]",-2.08934804824316,0.618825936389667,-3.30108522094634,-2.50548464705755,-2.08171687953594,-1.65942640477746,-0.929738696660419,772.042196433866,2321.33813477337,1.0065070279152
"delta[Xu, 2020: SVM, 6]",-2.06739045615847,0.60756157917455,-3.25811799300317,-2.48017447540502,-2.0587218441309,-1.65699372843864,-0.876339584980862,765.604867492406,2370.70032694446,1.00665748887983
"delta[Xu, 2020: LSTM, 11]",-2.17146746183622,0.613145263602366,-3.35379867827654,-2.59278721173885,-2.16224913663067,-1.75123380155602,-0.986759801820997,762.630227655869,2266.13011431842,1.00625034171662
"delta[Xu, 2020: SVM, 7]",-2.05183336458907,0.61577463056843,-3.26042800028245,-2.47006693803174,-2.0419198795471,-1.63162148380624,-0.865809791387213,766.487184914742,2425.01587463794,1.00649919418165
"delta[Xu, 2020: LSTM, 12]",-2.1554025596298,0.607998581611228,-3.39347714562177,-2.56032544201306,-2.14559117091622,-1.73405650417277,-1.02573398977023,787.240532920696,2436.74900488374,1.00661340504268
"delta[Xu, 2020: GMM, 7]",-2.04383235856938,0.613101616584353,-3.25528366412798,-2.46024289729706,-2.0393192269582,-1.62322939876239,-0.869158992652139,768.614935413839,2082.12532573145,1.00667518056802
"delta[Xu, 2020: LSTM, 13]",-2.14975536627223,0.617166446544773,-3.36863157188367,-2.5719522853021,-2.1433949517197,-1.72545658410333,-0.975201707124026,746.913701283936,2625.08143147592,1.0071419898128
"delta[Xu, 2020: LSTM, 14]",-2.1490343919928,0.616782549759619,-3.35906397302197,-2.57057405309234,-2.14244777666421,-1.72355740577754,-0.962194629277888,758.937560047328,2800.14321676945,1.00642086089883
"delta[Xu, 2020: LSTM, 15]",-2.0732120366183,0.613878783919429,-3.28005697612555,-2.48874147148082,-2.05968288566268,-1.66639608761129,-0.893527889064072,752.013601178862,2430.44809964195,1.00714980411299
"delta[Xu, 2020: GMM, 8]",-1.95512584642221,0.618391263812243,-3.16155903292684,-2.3713306872852,-1.94115469597445,-1.53301324502403,-0.771206105387135,756.570653216488,2550.74497800847,1.00676180899413
"delta[Xu, 2020: SVM, 8]",-1.9522695416867,0.612939708557431,-3.15933755369412,-2.3638957595933,-1.94205738812425,-1.52206941905652,-0.782453283955032,774.123063830394,2500.95761617923,1.00637973937975
"delta[Xu, 2020: ANN, 6]",-1.93573632313283,0.612673725310261,-3.16652583221501,-2.34384032634217,-1.93110626875601,-1.52363917658458,-0.760440642289252,770.34732564288,2718.37079771233,1.00591305588483
"delta[Xu, 2020: LSTM, 16]",-2.04469926291226,0.613798883420429,-3.24910631091735,-2.45506431719884,-2.04950316982664,-1.63183922915878,-0.859585718847068,757.836904717774,2843.51266832106,1.00594982147044
"delta[Xu, 2020: GMM, 9]",-1.92253744253688,0.617128785713916,-3.12459596130959,-2.34910545741187,-1.90719261621885,-1.49602224517153,-0.738865047508839,804.872135683453,2711.21706262984,1.00613844779252
"delta[Xu, 2020: GBM, 6]",-1.86571429683895,0.62198456615404,-3.09844965644477,-2.28406298981248,-1.85887092390752,-1.436761426654,-0.669002557856321,773.220958908484,2332.98743055602,1.00647855553218
"delta[Xu, 2020: SVM, 9]",-1.92193141882274,0.616422671334592,-3.13986122290119,-2.33997372778416,-1.91217825499007,-1.48509268064561,-0.730653214837743,756.70608250094,2481.74249916792,1.006347375409
"delta[Xu, 2020: ANN, 7]",-1.92982364656144,0.614915577605607,-3.13189945204206,-2.34835332665651,-1.92343589717742,-1.51333544687539,-0.749508186002624,781.362781780891,2577.5650544533,1.00664222930093
"delta[Xu, 2020: LSTM, 17]",-2.03227710477716,0.614181977788324,-3.22863731357855,-2.44401153708495,-2.03643034526653,-1.61357777207509,-0.855731179947787,772.634281996611,2670.55909742698,1.00662459623526
"delta[Xu, 2020: ANN, 8]",-1.92277023395117,0.613121173491421,-3.13234781238914,-2.34542998915776,-1.91352536932442,-1.4993067353931,-0.76404143290006,780.436016726575,2478.21515189011,1.00697662841343
"delta[Xu, 2020: LSTM, 18]",-2.0102542069995,0.612977152772649,-3.23720323230214,-2.42714751277093,-2.00318058405946,-1.59350124130352,-0.829864572678009,750.931575953909,2332.99601118183,1.00695378780632
"delta[Xu, 2020: ANN, 9]",-1.8637107349556,0.618142841622318,-3.07211406352368,-2.29259684980344,-1.8530529622613,-1.43997918303064,-0.67038093461356,782.819488836065,3122.70929111637,1.00585783895661
"delta[Xu, 2020: LSTM, 19]",-1.9660592808948,0.620575468066361,-3.20809719556059,-2.37566573045499,-1.95560221754592,-1.54327073810806,-0.764524934755843,775.611075120366,2785.66786288776,1.00709098087648
"delta[Xu, 2020: GBM, 7]",-1.7266952323904,0.62738738722007,-2.95458847551094,-2.14920047072968,-1.71845834802134,-1.30132993988055,-0.522257417089368,781.30203355384,2664.40421782028,1.00601365088047
"delta[Xu, 2020: GBM, 8]",-1.71355004376315,0.624415426307253,-2.94019762816036,-2.12906706042522,-1.71083886170714,-1.28917981791427,-0.488799691507549,811.66926602193,2406.62436919952,1.00562850679608
"delta[Xu, 2020: LSTM, 20]",-1.88245984164496,0.630266107071423,-3.13543839839093,-2.30620170719883,-1.87369553396329,-1.46228338466939,-0.645437521121455,757.609988190746,2248.90983305196,1.00638085808732
"delta[Xu, 2020: LSTM, 21]",-1.84518275031331,0.621490908375999,-3.0451140031109,-2.27677354730851,-1.84131025781892,-1.41156946610782,-0.659186729377987,788.584050637437,2519.6907117559,1.00697642157031
"delta[Xu, 2020: GBM, 9]",-1.65041912731757,0.618789458471385,-2.87934277567932,-2.06781356933993,-1.64603008993156,-1.22167786150801,-0.482362916019166,777.876067194182,2890.68804577354,1.00613074098278
"delta[Xu, 2020: GBM, 10]",-1.59568905607302,0.63246203433631,-2.85427459034575,-2.0226885855591,-1.59618690397695,-1.16670169245332,-0.393277607072595,807.743785476074,2778.21715556895,1.00544545958259
"delta[Xu, 2020: ANN, 10]",-1.66426782064517,0.619984171464272,-2.87377323160875,-2.08686694123086,-1.65121921554481,-1.24185863465785,-0.45803529552475,774.797118974034,2676.51128708002,1.00600153769251
"delta[Xu, 2020: LSTM, 22]",-1.77854196193379,0.627238398062207,-2.99873608363943,-2.21036994736961,-1.77507429565574,-1.34062552174109,-0.593757481739513,792.306469604686,2697.57412551634,1.00640716661028
"delta[Xu, 2020: GMM, 10]",-1.6295672196575,0.6201051060496,-2.85034821053292,-2.05131519203104,-1.61913304794235,-1.20205895733008,-0.436480058016359,786.046067220033,2794.24991991124,1.00648489862416
"delta[Xu, 2020: GMM, 11]",-1.61964649540726,0.626939484173088,-2.86750663782794,-2.03701515561196,-1.62790446096726,-1.19235496853596,-0.398931406789414,797.188027571912,2312.1307723222,1.00618126538984
"delta[Xu, 2020: SVM, 10]",-1.62364405729762,0.623486162558631,-2.84949190835323,-2.04343224710964,-1.61867966951009,-1.19745425078231,-0.409320778331159,796.706610555066,2896.90167528779,1.0063212734062
"delta[Xu, 2020: SVM, 11]",-1.61557870223104,0.63017366404449,-2.86122521325892,-2.03358902490896,-1.60965810930968,-1.18859842923963,-0.407819984422965,818.079741038535,2588.45211031251,1.00537444872016
"delta[Xu, 2020: GBM, 11]",-1.55332416522263,0.628298967648754,-2.79938714950394,-1.9739495899707,-1.54913238582797,-1.13280414794174,-0.341285583104809,781.253486181887,2706.28483058346,1.00556860891685
"delta[Xu, 2020: LSTM, 23]",-1.74790192316909,0.6213855146367,-2.96667121231132,-2.16050352896352,-1.73827814337332,-1.32056022901163,-0.545941239660266,789.799202651855,2691.14880431165,1.00651246028592
"delta[Xu, 2020: ANN, 11]",-1.60762679484697,0.627949821382053,-2.84350602354533,-2.03113523114575,-1.60464991347772,-1.18071905497818,-0.399602936486146,816.864106447165,2680.89320074338,1.00541143280363
"delta[Xu, 2020: LSTM, 24]",-1.72402375752525,0.628655822611207,-2.9405698442152,-2.14416663769212,-1.72345031536996,-1.29750021965414,-0.504789825554891,808.195618926978,3060.20329602809,1.00584184149807
"delta[Xu, 2020: LSTM, 25]",-1.7220505729482,0.62581750088827,-2.9371700575021,-2.14585609681541,-1.71877143689654,-1.29675260225414,-0.490495207541493,804.519716430485,2659.41855903671,1.00646972513664
"delta[Xu, 2020: LSTM, 26]",-1.72186703362834,0.628374965192505,-2.97010848571865,-2.15508668921043,-1.71240915566899,-1.28469122747163,-0.535155444758722,833.950646522354,2638.3387062006,1.00649919098235
"delta[Xu, 2020: GMM, 12]",-1.57415534619261,0.636023423617333,-2.81973741285429,-2.00299224358757,-1.56881115101851,-1.14516604651854,-0.311163137620049,847.206503502419,2942.95846215022,1.00546065709412
"delta[Xu, 2020: LSTM, 27]",-1.70875360991649,0.619057843505957,-2.94154692212184,-2.13382597791934,-1.69839936855841,-1.28055450384252,-0.525376535466466,806.535066876266,2600.70684705844,1.00547387135011
"delta[Xu, 2020: GBM, 12]",-1.50343403112072,0.62654883413409,-2.73685170327267,-1.93070123895734,-1.50211744246861,-1.07445571440955,-0.274578443200083,826.988852366696,2816.33761787189,1.00610957983906
"delta[Xu, 2020: LSTM, 28]",-1.70374015454545,0.630810636650676,-2.96032662920231,-2.12864295868502,-1.69811135236045,-1.28002183202673,-0.485562813527692,828.25109562693,2712.89658114638,1.00616988011573
"delta[Xu, 2020: SVM, 12]",-1.56969018299606,0.627406325899841,-2.81242404429715,-1.99375615001723,-1.55976557384763,-1.14161516452007,-0.359437095182807,802.842365791409,2561.16524389205,1.00566056582988
"delta[Xu, 2020: GBM, 13]",-1.4881699543037,0.627504172506728,-2.74290161446068,-1.9091415372286,-1.48148874069697,-1.06060608850757,-0.284467096252282,813.312891805568,2496.85826759514,1.00521136469792
"delta[Xu, 2020: LSTM, 29]",-1.6895874977455,0.625046960094788,-2.91542904781236,-2.10613682204819,-1.68875035199253,-1.27015638865488,-0.451304642058289,816.186811816739,2573.62643627443,1.00636695532255
"delta[Xu, 2020: SVM, 13]",-1.55492475866117,0.627428047193365,-2.79061368066463,-1.96823656792303,-1.56168170548847,-1.11753669564294,-0.340705708422385,809.880171616626,2613.09762909585,1.0065395277078
"delta[Xu, 2020: LSTM, 30]",-1.68938322960296,0.622506266493759,-2.93086644618459,-2.10898301785923,-1.68432210989447,-1.26971852649611,-0.493954569472744,792.847192359012,2590.73550304303,1.00676346458696
"delta[Xu, 2020: ANN, 12]",-1.56154677401924,0.626956255401824,-2.79149996483493,-1.99073906534543,-1.54988067576431,-1.12965830873778,-0.352110385585993,800.443861239439,2256.55950296586,1.00647470628758
"delta[Xu, 2020: GMM, 13]",-1.54888654001363,0.636301197276143,-2.80308318093412,-1.96978885934466,-1.54536716106347,-1.12678904298668,-0.304696821865955,816.13599959347,2356.09986905101,1.00556519881218
"delta[Xu, 2020: LSTM, 31]",-1.68428887508252,0.623682875992847,-2.88805250737115,-2.11110979364367,-1.68102130833585,-1.25534029025776,-0.459210364041701,818.223141765523,2397.92768039629,1.00560576606594
"delta[Xu, 2020: ANN, 13]",-1.55824420588056,0.629496444057695,-2.77562436829433,-1.98501285513262,-1.55099972417467,-1.13274822591482,-0.331330514750197,800.683415780303,2567.45943991731,1.00663669490367
"delta[Xu, 2020: GBM, 14]",-1.47493667361526,0.628848495112984,-2.69857750204063,-1.90056383251136,-1.46486325277548,-1.05543341474155,-0.245998335237217,809.46880620117,2451.82610160355,1.00614747839662
"delta[Xu, 2020: GMM, 14]",-1.53996305038758,0.627720914479879,-2.7853254483479,-1.95656167634677,-1.53113611072235,-1.10396534726705,-0.343741764702603,801.951307661306,2529.77408378963,1.00523141328162
"delta[Xu, 2020: SVM, 14]",-1.53065574911227,0.629630614625488,-2.78087729307168,-1.95226817303049,-1.52557980325966,-1.10670416841164,-0.319590203534205,789.390499105326,2384.66266118411,1.00637510114742
